sample_id,fold,pdl_true,pdl_hat,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104,z_105,z_106,z_107,z_108,z_109,z_110,z_111,z_112,z_113,z_114,z_115,z_116,z_117,z_118,z_119,z_120,z_121,z_122,z_123,z_124,z_125,z_126,z_127
411,1,0.859368,0.32577193,10.58384,3.6940463,-1.810094,9.177711,5.2651873,-2.3807602,-8.670782,-1.6232976,5.6673174,-14.3677225,4.782264,5.49951,-8.784208,3.468622,11.266989,14.011424,-12.310406,9.614658,9.565497,16.64472,5.006622,3.6610045,14.883048,9.880185,-2.8987713,-3.034684,3.5327637,-6.275422,-4.233703,-14.379011,16.261877,0.5102317,-3.2002447,4.798855,14.1561985,1.9449378,-1.2248564,4.422509,-13.825457,6.7204,7.4995356,-7.026962,-4.339409,-5.2907696,-22.303389,6.897096,20.999105,-22.081793,-5.5636916,6.3476934,12.030901,-4.961793,-10.2627535,1.2231146,-4.5585546,1.5413654,-10.667926,-8.783522,-6.246138,8.242437,4.2889323,8.858457,6.319549,0.03376589,1.2796971,0.961336,-6.737948,7.9047875,13.303413,-0.8548301,-9.104063,6.2089863,-4.9879775,-1.1197408,25.777807,-1.5443047,-2.3757548,-9.427548,10.208855,-1.8613698,7.600015,-5.0756755,-8.778539,-10.478977,-10.755891,7.977708,-1.2355219,0.31895044,12.31321,5.889478,5.343719,-5.231536,11.498629,-2.1049383,11.164655,6.4488597,-21.399174,-5.8556933,4.107116,7.4303293,4.743922,1.9387163,4.5941133,-12.666538,-0.46209157,-6.5820174,23.046043,-1.7304698,1.950364,-1.7952716,-6.316953,-12.759135,11.430178,1.8789079,6.4700375,-1.1728896,-5.613178,-8.471547,0.55242765,-5.410822,-2.6166089,7.3597865,-13.42745,-1.6389889,6.355833,-11.710531,4.2540765,6.1640463
414,1,0.8905207,0.34072894,11.86346,4.1008563,-1.8166575,9.598783,6.4727254,-1.1971564,-10.450908,-1.0739095,6.678505,-16.091543,5.5030518,6.4529896,-10.393328,4.089368,12.6382675,15.080489,-13.615121,11.170078,10.307778,18.801384,5.0311937,4.616646,17.158218,11.597302,-3.575571,-3.413403,3.7330317,-6.5323462,-4.893898,-16.294662,19.441282,0.2635291,-4.278244,4.8005924,16.239418,1.9278762,-1.4190663,5.114295,-14.964718,7.065915,8.104354,-7.1471906,-5.2326875,-6.410554,-25.206533,8.369199,23.939484,-24.645353,-6.725352,7.0811234,13.205023,-5.8455105,-11.870675,1.5149193,-4.8909593,1.7495514,-12.558151,-10.474074,-6.615389,9.748311,5.4293213,10.418036,6.962459,-0.16562557,1.6495246,0.8550188,-7.984448,8.704224,15.299463,-1.3019617,-9.02432,7.320116,-4.6247077,-1.7099868,29.066841,-1.3407339,-2.3538408,-10.738604,11.404552,-2.1919305,8.551124,-6.1464815,-9.596551,-11.461819,-11.589598,9.548785,-0.6258029,1.355983,13.680548,7.126797,6.530348,-5.598944,12.864789,-2.2616258,11.56689,7.252269,-25.0142,-6.483887,4.5842614,8.598245,5.2206793,3.38456,4.438352,-14.122489,-0.6387802,-7.586003,25.627615,-2.840275,2.602998,-2.5986795,-6.7540035,-14.062481,12.834643,2.8853273,7.5178995,-0.7495597,-5.142203,-9.479809,0.48716253,-6.3174644,-3.1506598,8.327797,-14.974595,-1.1642936,7.840657,-12.896895,4.4296374,7.4322853
423,1,0.9779706,0.3699179,11.7297,3.8776126,-1.0624526,10.271428,6.8403015,-1.1047632,-9.4051485,-1.5411744,7.4059243,-16.853306,3.8629613,6.8586974,-10.456888,4.181394,12.308807,16.475967,-14.188058,11.978184,11.227226,20.477188,5.053438,4.161649,16.351341,12.607711,-2.0684202,-4.2194505,3.5483804,-6.094309,-4.746593,-16.727947,19.799875,-0.019319184,-4.4699383,3.6851153,16.535866,3.0990508,-2.5463636,4.1657996,-14.146337,7.3589554,7.543922,-7.4508467,-4.264458,-7.5633893,-26.006708,9.306743,24.681255,-26.35093,-7.2842364,6.3232636,12.062796,-6.057738,-11.390166,1.7773286,-5.376816,1.8960454,-13.271165,-10.630273,-5.4354634,9.142839,5.379996,10.883041,9.063551,0.8628658,0.47810224,0.49180633,-9.550708,8.6599245,15.246063,-1.795723,-9.214342,7.3710666,-4.7925477,-1.9843756,29.164375,-0.8071176,-3.3920577,-9.66762,11.824997,-1.9364355,8.554643,-6.8854628,-9.55366,-10.29095,-13.340198,8.995783,-1.8052627,1.2727479,13.622305,7.2744074,6.476799,-6.664175,12.930916,-2.6400952,11.288021,7.4999075,-25.299294,-6.469146,3.6204731,8.016536,4.7278476,2.933917,4.3811812,-14.9156,-0.51678866,-6.7718406,27.696718,-2.8343313,4.169711,-2.5378551,-6.948145,-15.087406,12.622595,2.727654,8.855811,-1.3492408,-5.201581,-9.816508,0.72719985,-5.6525846,-1.7664257,8.50791,-14.5079365,-0.4660494,8.2458,-13.431812,5.2234364,7.3587685
425,1,1.0,0.378803,11.672193,3.6047719,-0.7581117,10.529768,6.7417526,-0.9183422,-9.233874,-1.438938,7.7797184,-17.129862,3.5128694,7.0712247,-10.502737,4.2638245,12.192523,16.840502,-14.220996,12.178317,11.478188,21.035114,4.869657,4.1357207,16.100876,12.866233,-1.7744578,-4.519031,3.7330644,-5.700339,-4.541558,-16.981665,19.964924,-0.05423043,-4.7508526,3.1700618,16.534248,3.3610024,-2.8523195,3.8522942,-13.726831,7.3868084,7.192362,-7.4172635,-4.0772305,-7.848498,-26.267237,9.825148,25.07114,-26.889242,-7.581211,6.1655025,11.7654295,-6.1791186,-11.427463,2.0442057,-5.485483,1.9053465,-13.616906,-10.667232,-5.167788,9.235688,5.405192,11.0146,9.708198,1.0841213,-0.014307026,0.1738104,-10.070118,8.712522,15.181175,-1.9398067,-9.223435,7.5459743,-4.8073325,-2.217834,29.305708,-0.786564,-3.7475014,-9.344249,11.81345,-1.7522906,8.515533,-7.0334272,-9.620745,-9.988089,-13.898487,8.8754425,-2.1402676,1.3639858,13.599356,7.4614267,6.5833445,-6.900896,12.904112,-2.8783634,11.095944,7.798171,-25.41478,-6.613987,3.3499396,7.930079,4.685268,2.9619412,4.2293224,-15.091893,-0.51266074,-6.391365,28.276758,-2.8936248,4.6036687,-2.5632284,-7.0814543,-15.324711,12.474946,2.4493065,9.051675,-1.430748,-4.8021865,-9.900888,0.5876093,-5.483912,-1.2504224,8.477974,-14.331591,-0.37366423,8.367251,-13.413656,5.444663,7.4897127
1197,1,0.1194953,0.25031585,4.4452305,5.52438,-0.09435367,-1.3209378,6.0749784,-25.625246,6.3387814,-4.8225045,9.098994,-15.018164,9.962514,-1.2561476,-3.3318222,8.729462,5.0676517,13.229947,-22.154211,17.114008,11.005367,13.268886,5.5980487,-0.2050055,13.82868,8.937632,-2.8892062,-1.2586832,4.4164834,-12.022507,-11.57799,-23.916222,4.5181956,-10.6173935,2.75822,21.244091,4.716234,10.048273,-0.9744029,7.443869,-27.153748,8.861586,25.008276,-11.453797,-4.299838,-2.4040565,-22.011442,2.7741294,22.96265,-13.833208,-5.4251294,20.822674,9.449087,-9.83353,-4.308237,-14.023854,-20.116789,3.636295,0.6656399,-7.365089,-21.855164,5.9708014,-11.655966,13.9381275,-4.0384097,-7.5146437,2.0324302,15.651008,4.176796,4.835116,5.1683574,7.1672597,-27.042255,3.3365095,-9.965061,15.122928,33.28816,-2.115233,7.262636,-4.1073303,15.461068,-6.4278,9.146945,-8.167897,-22.641474,-16.573986,-2.5919292,-2.7421718,8.091357,-9.491586,18.262575,7.223309,3.5508811,-5.404976,9.844742,-3.2132883,25.435299,-4.927367,-22.080761,-12.540179,-0.027222415,8.101017,-15.351935,-9.27896,3.6497478,-6.9518833,8.788785,-2.5340228,33.88974,1.2646672,-4.616509,-8.857457,-12.60993,-11.756134,11.8974905,7.3712635,-12.82219,-2.6997385,-23.990185,-7.42378,-3.1350732,-15.854862,-3.8736308,11.32494,-20.568876,-16.017164,15.505024,-11.568662,-13.292294,-0.26591194
1198,1,0.18567541,0.25093564,4.160046,5.679384,-0.6243357,-1.3591405,6.0225873,-27.343224,6.9629803,-4.872892,9.294456,-16.02643,11.199324,-1.4016131,-3.928807,8.881403,5.2644343,13.396178,-22.991016,18.26747,11.505854,13.17196,5.248569,-0.55838,13.803835,9.314182,-3.4694,-0.98528844,5.1280026,-12.132854,-12.619695,-24.911322,4.2956305,-11.674009,2.656601,22.18145,4.2065935,10.018321,-0.47606942,7.2928596,-28.66096,8.548809,26.0584,-11.704592,-4.077114,-2.4551222,-23.186998,3.9078596,23.506855,-14.038473,-5.8173003,21.80702,9.794856,-10.358848,-4.878,-14.352065,-21.502375,3.389834,1.2826358,-7.902534,-23.021889,6.1351933,-12.262503,14.65819,-4.289645,-7.9959455,1.8087944,16.675285,4.9599614,4.6883707,4.7366633,7.561305,-28.51472,3.1403122,-10.914928,16.201216,35.062958,-3.0579443,7.445219,-3.8470922,16.1049,-7.051113,9.64555,-8.529966,-23.815401,-17.469168,-2.9781692,-3.1020823,8.751967,-9.982742,19.281933,7.85705,4.2493024,-4.9385777,9.938072,-3.8183753,26.436245,-5.206217,-23.14097,-14.039657,-0.04179149,8.569598,-15.783112,-9.288223,3.5409958,-7.211751,9.34555,-1.8501897,35.193146,1.5068445,-4.893426,-9.872095,-12.693594,-11.733825,12.283907,7.7791634,-14.100027,-2.7404416,-24.667658,-8.07909,-3.615071,-16.725119,-4.1437716,12.029086,-21.065386,-17.594551,16.368076,-12.395304,-13.959912,0.018777337
1199,1,0.24666007,0.25028855,5.3881445,5.616516,-0.6784888,-1.0645972,6.4523354,-26.586386,6.596402,-5.4990172,9.733042,-15.336609,10.453746,-1.904986,-3.686965,9.654443,5.4104195,13.447369,-22.583479,17.624708,11.192871,13.205415,6.158083,-0.7988719,14.106539,9.11956,-3.654434,-1.450447,4.354855,-12.573289,-11.426018,-24.481337,4.8009667,-10.659715,2.3014376,22.734716,4.488451,10.290647,-0.37362054,8.22185,-28.640455,9.341704,25.981781,-11.682796,-4.3930464,-2.551082,-23.420057,2.3306262,23.230024,-14.656495,-5.9770412,22.218784,9.917665,-9.069233,-6.015633,-14.168401,-20.590271,3.4514182,0.944919,-7.8641934,-23.058952,5.8070908,-11.393577,14.621929,-4.5330634,-7.173849,2.148665,15.837918,4.482438,5.156234,4.7940116,8.728683,-28.479593,3.3711915,-10.164028,15.570016,35.533077,-2.7153666,7.7066894,-4.60915,16.929346,-7.4232955,10.357127,-8.79681,-23.53704,-17.77182,-2.309905,-2.289445,7.669191,-10.24213,19.334263,7.6608963,4.438265,-5.2836905,10.085852,-2.9989147,26.632488,-4.946516,-22.706825,-12.816095,-0.44107804,8.185949,-15.7264805,-10.0487585,3.1959012,-6.9873595,9.9401245,-2.6113102,35.371185,2.047667,-4.696915,-9.081754,-12.445687,-12.233766,12.399922,7.7136755,-12.973625,-2.4927232,-25.558321,-7.2044225,-3.5482833,-16.38796,-3.8929691,11.42493,-20.880749,-16.945312,16.029198,-12.529083,-13.202851,-0.036045402
1200,1,0.30838695,0.25965133,4.0006166,5.9039707,0.49309096,-0.7818099,5.7350254,-28.023794,6.78753,-5.3888826,9.006726,-15.332127,10.671955,-1.3129894,-3.8288674,7.8510437,5.2995114,14.910631,-23.4809,18.731117,11.638294,14.328034,6.4331393,0.27483457,14.363354,9.291881,-2.4707692,-2.2288713,4.9724064,-12.379921,-11.682397,-24.36403,3.613802,-11.32977,2.1682534,22.106043,4.980448,9.9121895,-1.5552714,7.941468,-27.247862,9.706578,25.821962,-12.229824,-5.0512867,-2.2536137,-23.494192,3.5268645,23.671293,-15.220462,-6.4235215,21.515104,10.702931,-10.637218,-4.329034,-13.799545,-21.236176,3.4720795,1.2502636,-6.82131,-21.99074,6.59756,-13.365557,13.67664,-3.5203726,-8.23612,1.9790716,16.328072,4.3625484,5.8112903,5.4149475,6.1643,-27.40696,3.826092,-11.267718,17.243507,33.488136,-2.105714,6.4333687,-3.3131793,16.35404,-5.5839305,9.057416,-8.298158,-23.401209,-16.42741,-3.1218834,-3.7960718,7.838615,-10.555184,19.101864,7.4810414,3.9927897,-4.4969993,10.402143,-3.5994308,26.840084,-4.931216,-22.094307,-14.133262,1.1034056,8.300177,-16.509552,-8.933633,4.137021,-6.86503,8.937308,-2.5394933,34.855194,1.4377419,-4.9018965,-7.874104,-13.300772,-12.177818,12.272785,6.2508855,-12.61634,-3.360022,-24.921576,-8.436089,-2.5406675,-15.821928,-4.4022856,11.38761,-21.701277,-16.518461,15.41546,-11.895036,-13.100297,-0.64670277
1201,1,0.3687531,0.25861493,4.2024584,5.9664993,-0.4638673,-0.48519176,5.954669,-29.04719,7.4525537,-6.1611805,9.59903,-15.96948,11.30157,-1.8829226,-4.102816,8.628536,5.794746,14.640831,-23.661173,19.338789,11.942982,13.826441,6.257734,-0.2947652,14.381524,9.277026,-3.2392416,-1.8528742,5.210773,-12.893568,-11.805245,-24.845552,3.891575,-11.665806,1.8673546,23.372398,4.275245,9.861818,-0.82110256,8.322301,-28.75608,9.345247,26.792288,-12.2715435,-4.8356514,-2.2176788,-24.862465,3.5525224,23.950695,-15.812634,-6.6675377,22.749863,10.970472,-9.77486,-5.9220333,-13.927163,-21.892979,2.9277937,2.0037704,-7.5552516,-23.037327,6.210072,-12.643392,14.238941,-3.4505048,-7.817905,1.7615681,16.41097,5.2289715,5.8399234,4.715869,7.7601614,-28.742523,3.699244,-11.569875,17.890257,35.445908,-3.0737514,6.641407,-3.7108216,17.079004,-6.7182636,9.765349,-8.86765,-23.810595,-17.792685,-3.0805445,-3.268035,7.8255506,-10.8502655,20.580061,7.784593,5.0131054,-3.878693,10.50332,-3.818302,27.60124,-5.073364,-22.922806,-14.916554,0.45150965,8.46543,-16.494284,-9.379878,3.5371528,-6.8919945,9.562786,-2.1813402,35.85889,2.5765781,-4.8019824,-8.411136,-12.929219,-12.255683,12.796561,6.8565307,-12.945232,-2.8945966,-25.808996,-8.344981,-2.8897858,-16.64856,-4.5490484,11.70515,-21.37176,-17.667458,15.8991585,-12.762588,-13.019336,-0.15863714
1202,1,0.43233547,0.2617736,4.019672,6.016668,0.84723276,1.0770787,5.7596073,-27.786077,6.4329505,-6.1047053,8.369219,-14.2168255,9.155297,-1.8579661,-3.9275942,6.9614697,5.947956,15.394132,-23.127022,18.164755,11.43181,14.616972,7.7183576,0.4302031,14.259569,8.395604,-2.1933384,-2.3272717,4.290289,-12.169808,-10.017761,-22.654394,3.2372375,-10.518352,1.0658339,21.97534,5.215616,9.324388,-1.7247543,8.778244,-25.305113,9.8018,24.571201,-12.1645355,-5.9325495,-1.5191258,-24.360794,2.4091086,22.368256,-16.218796,-6.572349,20.893831,11.623062,-9.010654,-5.4018784,-12.687245,-20.340237,3.046513,1.078639,-6.119069,-20.543976,6.754107,-12.72045,12.796748,-2.1612625,-7.9381547,1.2510875,15.18587,4.193083,6.8881903,5.414857,5.612155,-25.975328,4.422606,-10.963923,17.368511,32.224045,-1.8002038,5.435584,-3.3081453,15.971203,-4.8676615,8.610746,-7.963298,-22.191353,-15.952522,-3.388305,-3.7843676,5.797518,-10.708234,19.282682,7.0368977,4.5705113,-3.3402202,11.207528,-3.30124,26.893103,-4.342872,-20.638184,-13.422642,2.004551,7.322897,-15.411234,-8.461645,4.1496596,-6.179045,8.285113,-2.9945126,33.879364,2.4086316,-4.5872407,-5.6945457,-12.843036,-12.315745,12.510565,4.7876477,-10.410244,-3.4495573,-24.671572,-7.9187255,-1.8865815,-13.990479,-4.676743,10.039726,-20.793444,-15.149674,13.622458,-11.263871,-11.208677,-0.5811324
1203,1,0.49332014,0.26903751,3.6655262,5.976647,0.821826,0.47503033,5.7037983,-29.21274,7.1080465,-6.4734035,8.909484,-15.503282,10.070248,-1.3918071,-3.4722815,7.127837,5.8532596,16.008429,-23.769415,19.411125,12.023889,15.0987215,7.2874546,0.9903705,15.072068,9.536506,-1.9570018,-3.2270997,4.8522377,-12.50034,-10.805927,-23.63053,3.223818,-10.81506,1.6966017,22.329624,5.1804404,9.598382,-2.672408,8.922552,-26.210115,10.009951,26.385834,-12.550305,-5.588726,-2.3269858,-24.615705,3.4597888,24.331203,-16.714783,-6.959227,21.583584,11.712226,-9.895021,-4.770517,-13.292969,-21.437586,3.1129408,1.4333725,-6.2446527,-20.96814,6.541331,-13.618013,12.870726,-1.7367597,-8.16163,1.8102446,16.052992,4.5591598,6.7310233,5.5574346,5.699762,-27.049635,4.244997,-11.964022,18.754946,32.827827,-1.757787,5.3715944,-2.830337,16.393356,-4.8135996,8.703425,-8.7166815,-22.997828,-16.130217,-3.4519818,-4.2312503,6.6722116,-10.954089,19.844313,7.1337786,4.694822,-3.8358488,10.73705,-3.8543687,27.799173,-4.5708156,-21.896864,-15.480559,1.3746132,7.9899077,-16.775858,-8.655216,4.6638126,-6.7825933,8.607914,-2.7116847,34.94664,2.558274,-4.9376507,-6.2991753,-13.559876,-12.973494,12.807866,5.0109468,-10.949225,-3.1500022,-25.251532,-8.690304,-1.2108682,-15.412944,-4.4402514,10.912916,-22.018421,-15.783039,14.736705,-11.855981,-11.855296,-0.7729755
1204,1,0.5546759,0.25996596,3.4747343,5.709571,0.7163449,1.8665289,5.532174,-26.87115,6.041697,-5.998611,7.7790146,-13.754375,8.396693,-1.5797437,-3.4735646,6.2927594,5.934256,15.17072,-21.908401,17.150187,10.666286,13.728237,7.6401124,0.5302638,13.858369,8.525608,-2.1875877,-2.9864426,3.7465234,-11.286767,-9.072887,-20.692842,2.9278042,-9.523585,0.8612135,20.526865,5.395058,8.628684,-2.0224097,9.08345,-23.399433,9.704853,23.50109,-11.698837,-5.6926703,-2.0134408,-23.278112,2.3885884,21.349808,-15.944124,-6.4358425,19.467695,11.484229,-8.424742,-5.660804,-11.4114,-19.102753,3.1891973,1.1302027,-5.7194,-19.24266,6.168482,-12.491519,11.479719,-1.7027065,-7.4511533,1.3512479,14.348726,3.6799939,6.742995,5.4314227,5.364839,-24.24962,4.2008147,-10.732414,17.335821,30.79557,-1.7580543,4.9366665,-3.0316832,15.110738,-4.370125,8.476426,-8.153727,-20.99592,-14.624782,-3.3899276,-3.967024,4.8600597,-10.372869,18.32797,6.3443785,4.4995775,-3.6494274,10.362835,-3.371914,26.165209,-3.883331,-19.561388,-13.514377,1.9040283,6.954233,-14.287476,-7.480413,4.436937,-6.0907354,7.9205556,-2.9492598,32.238377,2.438274,-4.6759586,-4.813095,-12.452388,-12.134354,12.307196,3.7842526,-9.156766,-3.150018,-23.682358,-7.8176627,-1.0970851,-13.159579,-3.9183419,9.331601,-19.84555,-14.205395,12.569333,-10.854966,-9.780074,-0.3622668
1262,1,0.0543048,0.24166113,4.3101625,4.8328977,-0.012265302,-1.8877692,5.558987,-22.520103,5.535531,-3.782899,8.502879,-13.767047,9.235554,-0.71386933,-2.8688416,8.313919,4.1582956,11.59463,-19.59452,14.974782,9.752448,11.797982,4.602344,-0.38022143,12.3582735,8.830609,-2.8559747,-1.4792413,3.9696372,-10.700757,-10.891722,-21.872126,4.3848777,-9.273617,3.0772388,18.528328,4.2511106,9.526629,-0.8436503,6.4116774,-24.852276,8.143931,22.674213,-10.349067,-3.1659837,-3.024687,-18.596102,2.8016114,20.993431,-11.532149,-4.580753,18.437521,7.96575,-9.507026,-3.4340289,-12.920091,-17.915894,3.8534987,0.14533399,-6.905793,-20.120087,5.1267614,-10.770804,12.777457,-4.569298,-6.699616,2.1988926,14.495168,3.2556386,3.851715,4.8012953,6.8178544,-24.710348,2.8115163,-8.75031,12.889804,30.52014,-1.7552409,7.1474566,-3.795152,13.98008,-5.807957,8.66668,-7.638964,-20.976234,-14.962617,-2.1005273,-2.3974712,7.7500396,-8.307983,15.446941,6.594943,2.8864372,-6.4102826,7.995516,-2.9483705,22.691338,-4.527279,-20.414867,-11.300005,-0.61165756,7.6968417,-14.087667,-8.666127,3.4974716,-6.6439614,8.454337,-2.3542018,30.744814,0.61379486,-4.5124702,-9.069361,-11.535157,-10.669445,10.621768,7.211601,-12.354379,-2.3031135,-21.752962,-6.574928,-3.1345074,-14.646047,-2.8136926,10.655964,-19.070404,-14.714108,14.513574,-10.634719,-12.412893,-0.28154516
1263,1,0.111454725,0.25241113,4.734528,5.4287357,-1.051783,-1.859977,6.45362,-27.392714,7.283083,-5.162198,10.072802,-16.66037,11.543514,-1.3466108,-3.6255105,9.840406,5.2316003,12.994918,-22.907845,18.447996,11.700269,13.101852,4.6866326,-0.5201052,14.347518,9.862606,-3.9217188,-0.96678776,5.3995843,-12.578829,-12.9827795,-25.691229,5.1325326,-11.471036,3.1267393,22.51777,4.0382648,10.440712,-0.67319477,7.407112,-30.015444,8.547625,27.173683,-11.841627,-3.5297291,-3.1136796,-23.153255,3.900609,24.549046,-14.0844965,-5.6719317,22.391218,9.488035,-10.172892,-5.13436,-15.126103,-21.879595,3.4904394,1.2167966,-8.478593,-23.692907,5.665482,-11.65473,15.109372,-4.391635,-7.549488,2.229821,16.924023,5.3284683,4.306443,4.841092,8.778008,-29.609024,3.064794,-10.882131,16.043669,36.23095,-3.2325823,7.9135704,-4.2630825,16.359995,-7.8608007,10.091412,-9.099969,-24.418837,-18.342476,-2.4995158,-2.2567127,9.319956,-9.821065,19.760096,7.918899,4.5984874,-5.5735474,9.64485,-3.6133032,26.846514,-5.376613,-24.568575,-14.510177,-1.3182739,8.974225,-16.284998,-10.111095,3.3215775,-7.5597687,9.873757,-1.926852,36.010574,1.8906504,-4.9648304,-10.703175,-12.854548,-12.096379,12.492566,8.697134,-14.528962,-2.0575137,-25.172876,-7.8700647,-3.6645412,-17.822165,-3.896322,12.392917,-21.503778,-17.939636,17.301188,-12.766217,-14.645758,0.16875705
1264,1,0.16872835,0.2446588,4.401171,5.381794,0.124763,-1.3609619,5.626744,-24.272259,5.896621,-4.702889,8.582011,-13.328419,9.307666,-1.5133874,-3.516406,8.217711,4.8195934,12.434752,-20.684258,15.73157,10.0903,12.182191,5.554738,-0.60766155,12.609932,7.8577867,-2.6319335,-1.3170571,4.3416157,-11.64942,-10.314467,-22.114544,3.8145785,-10.003166,2.0666227,19.846119,4.2989287,9.283008,-0.38522604,6.882454,-25.445194,8.631032,22.683922,-10.893813,-4.3019094,-2.0683894,-20.52966,2.1554828,20.953726,-12.993223,-5.0433407,19.354267,8.985206,-9.239827,-4.162891,-12.892484,-18.579872,3.3775952,0.7956368,-6.548487,-20.539885,5.720231,-11.123214,12.6252365,-4.397775,-7.151327,1.6545243,14.460024,3.6924217,4.867692,4.854167,6.7333307,-25.084604,3.4162562,-9.012505,14.026097,31.265009,-2.2482862,6.577562,-3.80872,14.625379,-5.7713366,8.6642065,-7.351178,-20.999992,-15.604477,-2.4624922,-2.5961514,7.5428166,-9.029613,16.76144,6.707362,3.3694515,-4.8654413,9.138239,-2.4864,23.500557,-4.7281003,-20.152832,-11.596431,0.4359565,7.5909734,-14.2421055,-8.763282,3.3740337,-6.336038,8.315875,-2.5720165,31.757462,1.1525134,-4.335871,-7.91226,-11.58211,-10.531404,11.105809,6.644689,-11.964006,-3.1265614,-22.635757,-7.0160503,-3.5395663,-14.490509,-3.55727,10.218642,-19.02003,-15.341641,14.144122,-10.7296715,-12.060248,-0.22343564
1265,1,0.22290945,0.25527203,4.6256495,5.704155,0.31356448,-1.0310785,5.814416,-26.941568,6.6069484,-5.494401,9.134454,-14.352402,10.191661,-1.694582,-3.8727963,8.30151,5.1382427,14.113682,-22.419544,17.82142,11.033764,13.59302,6.279696,-0.20089874,13.893408,8.52939,-2.7383013,-2.0746007,4.749983,-12.551343,-10.833418,-23.516478,3.704667,-10.761316,1.6829876,21.764946,4.5928345,9.712348,-0.97286266,7.8587003,-26.967783,9.678291,24.831457,-11.766669,-4.960567,-2.2946544,-22.804724,2.5520341,22.53462,-14.7443285,-6.1029906,21.131018,10.433956,-9.765044,-4.664068,-13.500555,-20.345171,3.2873209,1.3295559,-6.649694,-21.584814,6.134391,-12.349378,13.114717,-4.0383396,-7.4945354,2.032539,15.316158,4.338874,5.7234707,5.21867,6.8661447,-26.75129,3.907636,-10.226634,16.121222,32.978924,-2.2958484,6.301821,-3.56629,16.079592,-5.817891,9.142842,-8.0256605,-22.44421,-16.433926,-2.519153,-2.911762,7.640554,-10.351259,18.58456,7.2850337,4.0900073,-4.2170777,9.949492,-2.6588125,25.848051,-4.8395348,-21.51535,-13.2831335,0.6445047,8.014508,-15.969821,-9.297282,3.5143926,-6.508203,8.9736595,-2.6653128,33.941994,1.6545411,-4.7320666,-7.5394692,-12.597734,-11.533842,11.911715,6.2660003,-12.199955,-3.2562716,-24.424236,-7.716327,-3.009546,-15.421859,-4.2489457,10.678748,-20.746542,-16.075285,14.92673,-11.600733,-12.685209,-0.35826036
1266,1,0.27548245,0.25653666,4.3213425,5.7491126,0.46774518,-0.5855835,5.564719,-26.807482,6.524241,-5.7108364,8.918389,-13.974526,9.956314,-1.679055,-3.8456056,7.771277,5.2053785,14.351614,-22.275797,17.776691,10.92938,13.603787,6.480521,-0.049080443,13.671115,8.259466,-2.4857128,-2.1845543,4.6804857,-12.487758,-10.343986,-22.919796,3.4866252,-10.624574,1.5031888,21.542545,4.6790023,9.45521,-1.0270358,7.9002385,-26.241764,9.769781,24.321552,-11.815778,-5.1785307,-2.0382779,-22.722363,2.4399335,22.168097,-14.890557,-6.1189775,20.807842,10.623005,-9.587725,-4.74624,-13.043225,-19.914988,3.1286879,1.4848826,-6.34867,-21.006979,6.1047215,-12.33659,12.697142,-3.5525258,-7.358342,1.8610586,14.916917,4.1632066,6.0319114,5.2359734,6.529417,-26.056202,3.950931,-10.2722,16.427801,32.118313,-2.164639,5.8481455,-3.503624,15.970895,-5.3745813,8.791028,-7.838304,-21.939909,-16.005566,-2.6405427,-3.0179315,7.105676,-10.252102,18.567362,7.0168443,4.0547285,-3.786223,9.995099,-2.7707036,25.556158,-4.6224594,-20.81204,-13.08403,0.98611575,7.7915316,-15.7482605,-8.982478,3.5408273,-6.249589,8.649964,-2.7503767,33.28515,1.8540863,-4.536577,-6.8166127,-12.5205345,-11.441814,11.819573,5.7923913,-11.532296,-3.3835523,-24.079844,-7.6988626,-2.6509,-14.876435,-4.39767,10.358347,-20.348516,-15.657196,14.369139,-11.315665,-12.048399,-0.51966065
