geo_sample_id,title,source_name,organism,geo_accession,char_study_sample_id,char_cell_line_group,char_unique_variable_name,char_cell_line_inhouse,char_cell_line,char_cell_type,char_sex,char_clinical_condition,char_donor_age,char_study_part,char_replicate_line,char_treatments,char_percent_oxygen,char_date_of_collection,char_time_of_day,char_pre_designated_time_point_udays,char_passage,char_pre_study_passages_udivisions,char_days_grown_udays,char_days_after_treatment_udays,char_days_per_passage_udays,char_cells_plated_umillioncells,char_cells_counted_with_dead_umillioncells,char_divisions_per_passage_udoublings,char_population_doublings_utotal_divisions,char_population_doubling_time_uhours_per_division,char_dneasy_batch,char_sample_plate,char_slide,char_array,char_well,supplementary_files,char_notes
GSM5435146,Methylation_HC6_sp1_Normal_MitoQ_ox21_p10,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,148,HC6_sp1_Normal_MitoQ_ox21,HC6_sp1_Normal_MitoQ_ox21_p10,hFB2,HC6,Primary Human Fibroblast (forearm),female,Normal,36,1,1,MitoQ,21,2017-11-11,18:00,NA,10,4,27.22916667,10.27083334,5.041666667,0.5,4.3228,3.11196609,20.44272803,38.88217176,2,WG6994416-MSA4,203784950085,R04C01,D12,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435146/suppl/GSM5435146_203784950085_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435146/suppl/GSM5435146_203784950085_R04C01_Red.idat.gz,
GSM5435147,Methylation_HC6_sp1_Normal_MitoQ_ox21_p17,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,155,HC6_sp1_Normal_MitoQ_ox21,HC6_sp1_Normal_MitoQ_ox21_p17,hFB2,HC6,Primary Human Fibroblast (forearm),female,Normal,36,1,1,MitoQ,21,2017-12-28,17:00,NA,17,4,74.3125,57.35416667,13.25,2,2.5795,0.367091446,29.29955531,866.2691627,2,WG6994417-MSA4,203774260112,R02C01,B10,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435147/suppl/GSM5435147_203774260112_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435147/suppl/GSM5435147_203774260112_R02C01_Red.idat.gz,
GSM5435148,Methylation_HC5_sp1_Normal_MitoQ+DEX_ox21_p9,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,163,HC5_sp1_Normal_MitoQ+DEX_ox21,HC5_sp1_Normal_MitoQ+DEX_ox21_p9,hFB1,HC5,Primary Human Fibroblast (forearm),male,Normal,29,1,1,MitoQ+DEX,21,2017-11-05,13:00,NA,9,3,24.85416667,5,5,0.5,4.0299,3.010744039,17.17512386,39.85725735,2,WG6994409-MSA4,203774260131,R05C01,E04,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435148/suppl/GSM5435148_203774260131_R05C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435148/suppl/GSM5435148_203774260131_R05C01_Red.idat.gz,
GSM5435149,Methylation_HC5_sp1_Normal_MitoQ+DEX_ox21_p13,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,167,HC5_sp1_Normal_MitoQ+DEX_ox21,HC5_sp1_Normal_MitoQ+DEX_ox21_p13,hFB1,HC5,Primary Human Fibroblast (forearm),male,Normal,29,1,1,MitoQ+DEX,21,2017-11-25,23:00,NA,13,3,45.4375,25.58333333,5.229166667,1,4.3228,2.11196609,26.99119106,59.42330259,2,WG6994408-MSA4,203774260151,R05C01,E07,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435149/suppl/GSM5435149_203774260151_R05C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435149/suppl/GSM5435149_203774260151_R05C01_Red.idat.gz,
GSM5435150,Methylation_HC5_sp1_Normal_MitoQ+DEX_ox21_p16,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,170,HC5_sp1_Normal_MitoQ+DEX_ox21,HC5_sp1_Normal_MitoQ+DEX_ox21_p16,hFB1,HC5,Primary Human Fibroblast (forearm),male,Normal,29,1,1,MitoQ+DEX,21,2017-12-11,14:00,NA,16,3,61.0625,41.20833333,5.625,1,2.8152,1.493237419,32.94900952,90.40759243,2,WG6994409-MSA4,203784950028,R04C01,D02,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435150/suppl/GSM5435150_203784950028_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435150/suppl/GSM5435150_203784950028_R04C01_Red.idat.gz,
GSM5435151,Methylation_HC5_sp1_Normal_MitoQ+DEX_ox21_p18,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,172,HC5_sp1_Normal_MitoQ+DEX_ox21,HC5_sp1_Normal_MitoQ+DEX_ox21_p18,hFB1,HC5,Primary Human Fibroblast (forearm),male,Normal,29,1,1,MitoQ+DEX,21,2017-12-22,16:00,NA,18,3,72.14583333,52.29166666,4.958333333,2,5.6924,1.509037042,35.9790973,78.85823651,2,WG6994408-MSA4,203784950093,R06C01,F04,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435151/suppl/GSM5435151_203784950093_R06C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435151/suppl/GSM5435151_203784950093_R06C01_Red.idat.gz,
GSM5435152,Methylation_HC5_sp1_Normal_MitoQ+DEX_ox21_p25,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,179,HC5_sp1_Normal_MitoQ+DEX_ox21,HC5_sp1_Normal_MitoQ+DEX_ox21_p25,hFB1,HC5,Primary Human Fibroblast (forearm),male,Normal,29,1,1,MitoQ+DEX,21,2018-02-05,11:00,NA,25,3,116.9375,97.08333333,6.75,2,3.2522,0.701415981,40.83349482,230.9613757,2,WG6994409-MSA4,203774260087,R03C01,C06,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435152/suppl/GSM5435152_203774260087_R03C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435152/suppl/GSM5435152_203774260087_R03C01_Red.idat.gz,
GSM5435153,Methylation_HC6_sp1_Normal_MitoQ+DEX_ox21_p17,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,195,HC6_sp1_Normal_MitoQ+DEX_ox21,HC6_sp1_Normal_MitoQ+DEX_ox21_p17,hFB2,HC6,Primary Human Fibroblast (forearm),female,Normal,36,1,1,MitoQ+DEX,21,2017-12-28,17:00,NA,17,4,74.3125,57.35416667,13.25,2,4.4352,1.148999163,26.57196544,276.7626038,2,WG6994408-MSA4,203784950049,R02C01,B11,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435153/suppl/GSM5435153_203784950049_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435153/suppl/GSM5435153_203784950049_R02C01_Red.idat.gz,
GSM5435154,Methylation_HC5_sp1_Normal_NAC_ox21_p9,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,203,HC5_sp1_Normal_NAC_ox21,HC5_sp1_Normal_NAC_ox21_p9,hFB1,HC5,Primary Human Fibroblast (forearm),male,Normal,29,1,1,NAC,21,2017-11-05,13:00,NA,9,3,24.85416667,5,5,0.5,9.6614,4.27223226,18.43661208,28.08836053,2,WG6994416-MSA4,203774260120,R02C01,B11,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435154/suppl/GSM5435154_203774260120_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435154/suppl/GSM5435154_203774260120_R02C01_Red.idat.gz,
GSM5435155,Methylation_HC5_sp1_Normal_NAC_ox21_p13,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,207,HC5_sp1_Normal_NAC_ox21,HC5_sp1_Normal_NAC_ox21_p13,hFB1,HC5,Primary Human Fibroblast (forearm),male,Normal,29,1,1,NAC,21,2017-11-25,23:00,NA,13,3,45.4375,25.58333333,5.229166667,0.5,6.04,3.59454855,32.67344176,34.91398107,2,WG6994409-MSA4,203774260131,R03C01,C04,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435155/suppl/GSM5435155_203774260131_R03C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435155/suppl/GSM5435155_203774260131_R03C01_Red.idat.gz,
GSM5435156,Methylation_HC5_sp1_Normal_NAC_ox21_p16,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,210,HC5_sp1_Normal_NAC_ox21,HC5_sp1_Normal_NAC_ox21_p16,hFB1,HC5,Primary Human Fibroblast (forearm),male,Normal,29,1,1,NAC,21,2017-12-11,14:00,NA,16,3,61.0625,41.20833333,5.625,0.5,5.3148,3.410015403,42.2253348,39.58926399,2,WG6994424-MSA4,203774260141,R01C01,A02,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435156/suppl/GSM5435156_203774260141_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435156/suppl/GSM5435156_203774260141_R01C01_Red.idat.gz,
GSM5435157,Methylation_HC5_sp1_Normal_NAC_ox21_p18,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,212,HC5_sp1_Normal_NAC_ox21,HC5_sp1_Normal_NAC_ox21_p18,hFB1,HC5,Primary Human Fibroblast (forearm),male,Normal,29,1,1,NAC,21,2017-12-22,16:00,NA,18,3,72.14583333,52.29166666,4.958333333,1,2.928,2.549915554,48.08907665,46.66821214,2,WG6994417-MSA4,203774260133,R04C01,D08,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435157/suppl/GSM5435157_203774260133_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435157/suppl/GSM5435157_203774260133_R04C01_Red.idat.gz,
GSM5435158,Methylation_HC5_sp1_Normal_NAC_ox21_p20,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,214,HC5_sp1_Normal_NAC_ox21,HC5_sp1_Normal_NAC_ox21_p20,hFB1,HC5,Primary Human Fibroblast (forearm),male,Normal,29,1,1,NAC,21,2018-01-03,15:00,NA,20,3,84.10416667,64.25,6.041666667,1,3.6455,1.866116702,51.23460522,77.70146416,3,WG6994416-MSA4,203769830153,R05C01,E03,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435158/suppl/GSM5435158_203769830153_R05C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435158/suppl/GSM5435158_203769830153_R05C01_Red.idat.gz,
GSM5435159,Methylation_HC6_sp1_Normal_NAC_ox21_p10,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,226,HC6_sp1_Normal_NAC_ox21,HC6_sp1_Normal_NAC_ox21_p10,hFB2,HC6,Primary Human Fibroblast (forearm),female,Normal,36,1,1,NAC,21,2017-11-11,18:00,NA,10,4,27.22916667,10.27083334,5.041666667,0.5,6.2832,3.651499503,21.12017149,33.13707147,3,WG6994408-MSA4,203784950049,R01C01,A11,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435159/suppl/GSM5435159_203784950049_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435159/suppl/GSM5435159_203784950049_R01C01_Red.idat.gz,
GSM5435160,Methylation_HC6_sp1_Normal_NAC_ox21_p14,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,230,HC6_sp1_Normal_NAC_ox21,HC6_sp1_Normal_NAC_ox21_p14,hFB2,HC6,Primary Human Fibroblast (forearm),female,Normal,36,1,1,NAC,21,2017-12-01,12:00,NA,14,4,47.08333333,30.125,5.020833333,1,2.1808,1.124857467,28.06403633,107.1246833,3,WG6994417-MSA4,203774260118,R01C01,A04,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435160/suppl/GSM5435160_203774260118_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435160/suppl/GSM5435160_203774260118_R01C01_Red.idat.gz,
GSM5435161,Methylation_HC5_sp1_Normal_NAC+DEX_ox21_p9,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,241,HC5_sp1_Normal_NAC+DEX_ox21,HC5_sp1_Normal_NAC+DEX_ox21_p9,hFB1,HC5,Primary Human Fibroblast (forearm),male,Normal,29,1,1,NAC+DEX,21,2017-11-05,13:00,NA,9,3,24.85416667,5,5,0.5,7.7971,3.962937638,18.12731746,30.28056734,3,WG6994416-MSA4,203774260129,R06C01,F06,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435161/suppl/GSM5435161_203774260129_R06C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435161/suppl/GSM5435161_203774260129_R06C01_Red.idat.gz,
GSM5435162,Methylation_HC5_sp1_Normal_NAC+DEX_ox21_p13,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,245,HC5_sp1_Normal_NAC+DEX_ox21,HC5_sp1_Normal_NAC+DEX_ox21_p13,hFB1,HC5,Primary Human Fibroblast (forearm),male,Normal,29,1,1,NAC+DEX,21,2017-11-25,23:00,NA,13,3,45.4375,25.58333333,5.229166667,1,4.9793,2.31594294,28.16058949,54.18959071,3,WG6994408-MSA4,203784950078,R04C01,D02,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435162/suppl/GSM5435162_203784950078_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435162/suppl/GSM5435162_203784950078_R04C01_Red.idat.gz,
GSM5435163,Methylation_HC5_sp1_Normal_NAC+DEX_ox21_p16,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,248,HC5_sp1_Normal_NAC+DEX_ox21,HC5_sp1_Normal_NAC+DEX_ox21_p16,hFB1,HC5,Primary Human Fibroblast (forearm),male,Normal,29,1,1,NAC+DEX,21,2017-12-11,14:00,NA,16,3,61.0625,41.20833333,5.625,1,3.5685,1.835317772,33.18418632,73.55674425,3,WG6994424-MSA4,203833030064,R03C01,C07,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435163/suppl/GSM5435163_203833030064_R03C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435163/suppl/GSM5435163_203833030064_R03C01_Red.idat.gz,
GSM5435164,Methylation_HC5_sp1_Normal_NAC+DEX_ox21_p18,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,250,HC5_sp1_Normal_NAC+DEX_ox21,HC5_sp1_Normal_NAC+DEX_ox21_p18,hFB1,HC5,Primary Human Fibroblast (forearm),male,Normal,29,1,1,NAC+DEX,21,2017-12-22,16:00,NA,18,3,72.14583333,52.29166666,4.958333333,2,5.8671,1.552647582,37.68991285,76.64327784,3,WG6994425-MSA4,203833040058,R01C01,A04,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435164/suppl/GSM5435164_203833040058_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435164/suppl/GSM5435164_203833040058_R01C01_Red.idat.gz,
GSM5435165,Methylation_HC5_sp1_Normal_NAC+DEX_ox21_p20,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,252,HC5_sp1_Normal_NAC+DEX_ox21,HC5_sp1_Normal_NAC+DEX_ox21_p20,hFB1,HC5,Primary Human Fibroblast (forearm),male,Normal,29,1,1,NAC+DEX,21,2018-01-03,15:00,NA,20,3,84.10416667,64.25,6.041666667,1,2.5215,0.334282225,40.42612585,433.7652111,3,WG6994417-MSA4,203784950037,R08C01,H07,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435165/suppl/GSM5435165_203784950037_R08C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435165/suppl/GSM5435165_203784950037_R08C01_Red.idat.gz,
GSM5435166,Methylation_HC5_sp1_Normal_a-ketogluturate_ox21_p9,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,279,HC5_sp1_Normal_a-ketogluturate_ox21,HC5_sp1_Normal_a-ketogluturate_ox21_p9,hFB1,HC5,Primary Human Fibroblast (forearm),male,Normal,29,1,1,a-ketogluturate,21,2017-11-05,13:00,NA,9,3,24.85416667,5,5,0.5,6.45,3.689299161,17.85367898,32.52650294,3,WG6994424-MSA4,203774260140,R07C01,G01,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435166/suppl/GSM5435166_203774260140_R07C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435166/suppl/GSM5435166_203774260140_R07C01_Red.idat.gz,
GSM5435167,Methylation_HC5_sp1_Normal_a-ketogluturate_ox21_p13,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,283,HC5_sp1_Normal_a-ketogluturate_ox21,HC5_sp1_Normal_a-ketogluturate_ox21_p13,hFB1,HC5,Primary Human Fibroblast (forearm),male,Normal,29,1,1,a-ketogluturate,21,2017-11-25,23:00,NA,13,3,45.4375,25.58333333,5.229166667,0.5,4.0635,3.022722894,31.65807472,41.51885714,3,WG6994416-MSA4,203784950087,R04C01,D09,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435167/suppl/GSM5435167_203784950087_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435167/suppl/GSM5435167_203784950087_R04C01_Red.idat.gz,
GSM5435168,Methylation_HC5_sp1_Normal_a-ketogluturate_ox21_p16,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,286,HC5_sp1_Normal_a-ketogluturate_ox21,HC5_sp1_Normal_a-ketogluturate_ox21_p16,hFB1,HC5,Primary Human Fibroblast (forearm),male,Normal,29,1,1,a-ketogluturate,21,2017-12-11,14:00,NA,16,3,61.0625,41.20833333,5.625,0.5,4.788,3.259423152,41.043886,41.41837181,3,WG6994424-MSA4,203833030064,R05C01,E07,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435168/suppl/GSM5435168_203833030064_R05C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435168/suppl/GSM5435168_203833030064_R05C01_Red.idat.gz,
GSM5435169,Methylation_HC5_sp1_Normal_a-ketogluturate_ox21_p18,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,288,HC5_sp1_Normal_a-ketogluturate_ox21,HC5_sp1_Normal_a-ketogluturate_ox21_p18,hFB1,HC5,Primary Human Fibroblast (forearm),male,Normal,29,1,1,a-ketogluturate,21,2017-12-22,16:00,NA,18,3,72.14583333,52.29166666,4.958333333,1,3.1694,2.664209749,47.29884147,44.66615289,3,WG6994417-MSA4,203784950011,R04C01,D09,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435169/suppl/GSM5435169_203784950011_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435169/suppl/GSM5435169_203784950011_R04C01_Red.idat.gz,
GSM5435170,Methylation_HC5_sp1_Normal_a-ketogluturate_ox21_p20,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,290,HC5_sp1_Normal_a-ketogluturate_ox21,HC5_sp1_Normal_a-ketogluturate_ox21_p20,hFB1,HC5,Primary Human Fibroblast (forearm),male,Normal,29,1,1,a-ketogluturate,21,2018-01-03,15:00,NA,20,3,84.10416667,64.25,6.041666667,1,4.7056,2.234378689,51.76194651,64.89499775,3,WG6994424-MSA4,203833040096,R02C01,B04,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435170/suppl/GSM5435170_203833040096_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435170/suppl/GSM5435170_203833040096_R02C01_Red.idat.gz,
GSM5435171,Methylation_HC5_sp1_Normal_a-ketogluturate_ox21_p26,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,296,HC5_sp1_Normal_a-ketogluturate_ox21,HC5_sp1_Normal_a-ketogluturate_ox21_p26,hFB1,HC5,Primary Human Fibroblast (forearm),male,Normal,29,1,1,a-ketogluturate,21,2018-02-12,20:00,NA,26,3,124.3125,104.4583333,7.375,1,1.6632,0.733961663,56.90306708,241.1570098,3,WG6994417-MSA4,203774260159,R05C01,E02,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435171/suppl/GSM5435171_203774260159_R05C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435171/suppl/GSM5435171_203774260159_R05C01_Red.idat.gz,
GSM5435172,Methylation_HC6_sp1_Normal_a-ketogluturate_ox21_p10,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,304,HC6_sp1_Normal_a-ketogluturate_ox21,HC6_sp1_Normal_a-ketogluturate_ox21_p10,hFB2,HC6,Primary Human Fibroblast (forearm),female,Normal,36,1,1,a-ketogluturate,21,2017-11-11,18:00,NA,10,4,27.22916667,10.27083334,5.041666667,0.5,4.6157,3.206549458,20.91153968,37.73526702,3,WG6994416-MSA4,203769830153,R01C01,A03,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435172/suppl/GSM5435172_203769830153_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435172/suppl/GSM5435172_203769830153_R01C01_Red.idat.gz,
GSM5435173,Methylation_HC6_sp1_Normal_a-ketogluturate_ox21_p12,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,306,HC6_sp1_Normal_a-ketogluturate_ox21,HC6_sp1_Normal_a-ketogluturate_ox21_p12,hFB2,HC6,Primary Human Fibroblast (forearm),female,Normal,36,1,1,a-ketogluturate,21,2017-11-21,15:00,NA,12,4,37.22916667,20.27083334,5,1,4.81,2.266036894,25.89127239,52.95588978,3,WG6994408-MSA4,203774260104,R03C01,C05,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435173/suppl/GSM5435173_203774260104_R03C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435173/suppl/GSM5435173_203774260104_R03C01_Red.idat.gz,
GSM5435174,Methylation_HC6_sp1_Normal_a-ketogluturate_ox21_p14,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,308,HC6_sp1_Normal_a-ketogluturate_ox21,HC6_sp1_Normal_a-ketogluturate_ox21_p14,hFB2,HC6,Primary Human Fibroblast (forearm),female,Normal,36,1,1,a-ketogluturate,21,2017-12-01,12:00,NA,14,4,47.08333333,30.125,5.020833333,1,2.5074,1.326192164,28.58944153,90.86164375,3,WG6994409-MSA4,203774260024,R07C01,G09,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435174/suppl/GSM5435174_203774260024_R07C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435174/suppl/GSM5435174_203774260024_R07C01_Red.idat.gz,
GSM5435175,Methylation_HC6_sp1_Normal_a-ketogluturate_ox21_p17,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,311,HC6_sp1_Normal_a-ketogluturate_ox21,HC6_sp1_Normal_a-ketogluturate_ox21_p17,hFB2,HC6,Primary Human Fibroblast (forearm),female,Normal,36,1,1,a-ketogluturate,21,2017-12-28,17:00,NA,17,4,74.3125,57.35416667,13.25,2,6.12625,1.615004242,33.31320606,196.9035076,3,WG6994416-MSA4,203784950082,R07C01,G08,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435175/suppl/GSM5435175_203784950082_R07C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435175/suppl/GSM5435175_203784950082_R07C01_Red.idat.gz,
GSM5435176,Methylation_HC1_sp2_Normal_Control_ox21_p1,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,313,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p1,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,2,1,Control,21,2018-08-08,12:00,NA,1,1,0,-16.33333333,NA,0.5,0.5,0,0,0,4,WG6994408-MSA4,203784950092,R04C01,D01,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435176/suppl/GSM5435176_203784950092_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435176/suppl/GSM5435176_203784950092_R04C01_Red.idat.gz,
GSM5435177,Methylation_HC1_sp2_Normal_Control_ox21_p3,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,315,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p3,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,2,1,Control,21,2018-08-15,14:00,NA,3,1,7.166666667,-9.166666663,4.083333333,0.5,10.577625,2.40294383,5.192798255,40.7833087,4,WG6994424-MSA4,203774260140,R04C01,D01,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435177/suppl/GSM5435177_203774260140_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435177/suppl/GSM5435177_203774260140_R04C01_Red.idat.gz,
GSM5435178,Methylation_HC1_sp2_Normal_Control_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,318,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p6,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,2,1,Control,21,2018-08-29,15:00,NA,6,1,21.20833333,4.875,4.875,0.5,5.4843,3.455307491,15.21813292,33.86095168,5,WG6994408-MSA4,203784950092,R03C01,C01,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435178/suppl/GSM5435178_203784950092_R03C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435178/suppl/GSM5435178_203784950092_R03C01_Red.idat.gz,
