geo_sample_id,title,source_name,organism,geo_accession,char_study_sample_id,char_cell_line_group,char_unique_variable_name,char_cell_line,char_inhouse_cell_line_name,char_cell_type,char_sex,char_clinical_condition,char_donor_age,char_study_part,char_replicate_line,char_treatments,char_percent_oxygen,char_date_of_passage,char_time_of_passage,char_pre_designated_time_point_udays,char_passage,char_pre_study_passages_udivisions,char_days_grown_udays,char_days_per_passage_udays,char_cells_plated_umillioncells,char_cells_counted_with_dead_umillioncells,char_divisions_per_passage_udoublings,char_population_doublings_utotal_divisions,char_population_doubling_time_uhours_per_division,char_rnaseq_sampleid,char_rnaseq_well_position,char_rnaseq_count_uread_transcripts,char_rnaseq_yield,char_rnaseq_quality,char_rnaseq_base_30,char_rnaseq_rin,char_rnaseq_rnatotal_ng,char_rnaseq_dv200,char_rnaseq_dna_ng,supplementary_files,char_notes
GSM5435699,HC1_sp2_Normal_mitoNUITs_ox21_p33,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,729,HC1_sp2_Normal_mitoNUITs_ox21,HC1_sp2_Normal_mitoNUITs_ox21_p33,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,mitoNUITs,21,2019-02-06,13:00,NA,33,1,180.875,6.916666667,1,1.99422,0,51.62993584,0,109,11,44038656,13212,35.03,89.33,9.5,1274.56,86.7,0,,
GSM5435700,Technical_replicate_sp2_Normal__ox21_p_110,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1904,Technical_replicate_sp2_Normal__ox21,Technical_replicate_sp2_Normal__ox21_p,,,Primary Human Fibroblast (breast),male,Normal,18,2,0,Control,21,,,NA,NA,NA,10,1,1,1,0,0,,110,11,26144715,7843,35.29,88.5,9.8,1301.44,82.24,0,,
GSM5435701,HC2_sp2_Normal_mitoNUITs_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,739,HC2_sp2_Normal_mitoNUITs_ox21,HC2_sp2_Normal_mitoNUITs_ox21_p6,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,mitoNUITs,21,2018-08-30,14:00,NA,6,1,22.08333333,4.833333333,0.5,7.241625,3.85631347,15.63966922,30.08054218,111,12,26607665,7983,35.45,89.72,9.8,1326.08,83.7,0,,
GSM5435702,HC2_sp2_Normal_mitoNUITs_ox21_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,742,HC2_sp2_Normal_mitoNUITs_ox21,HC2_sp2_Normal_mitoNUITs_ox21_p9,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,mitoNUITs,21,2018-09-16,13:00,NA,9,1,38.04166667,5.041666667,0.5,6.915,3.789729251,26.73055242,31.92840226,112,12,25655448,7697,35.07,89.49,10,1489.32,91.04,0,,
GSM5435703,HC2_sp2_Normal_mitoNUITs_ox21_p12,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,745,HC2_sp2_Normal_mitoNUITs_ox21,HC2_sp2_Normal_mitoNUITs_ox21_p12,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,mitoNUITs,21,2018-10-01,13:00,NA,12,1,53.04166667,4.958333333,0.5,6.3024,3.655901322,36.82188003,32.55011268,113,12,26125808,7838,35.36,89.59,10,1624.56,88.53,0,,
GSM5435704,HC2_sp2_Normal_mitoNUITs_ox21_p15,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,748,HC2_sp2_Normal_mitoNUITs_ox21,HC2_sp2_Normal_mitoNUITs_ox21_p15,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,mitoNUITs,21,2018-10-16,19:00,NA,15,1,68.29166667,5.166666667,0.5,5.75865,3.52573064,46.7258519,35.17001514,114,12,57855745,17357,35.18,90.08,10,1454.6,88.88,0,,
GSM5435705,HC2_sp2_Normal_mitoNUITs_ox21_p18,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,751,HC2_sp2_Normal_mitoNUITs_ox21,HC2_sp2_Normal_mitoNUITs_ox21_p18,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,mitoNUITs,21,2018-10-31,16:00,NA,18,1,83.16666667,4.875,1.5,3.4731,1.79622395,54.1508597,65.136644,115,12,47301490,14190,35.11,89.8,9.5,441.28,83.12,0,,
GSM5435706,HC2_sp2_Normal_mitoNUITs_ox21_p21,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,754,HC2_sp2_Normal_mitoNUITs_ox21,HC2_sp2_Normal_mitoNUITs_ox21_p21,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,mitoNUITs,21,2018-11-15,15:00,NA,21,1,98.125,4.958333333,2.5,3.638775,0.863452846,57.79254819,137.8187593,116,12,26781005,8035,35.26,89.15,9.9,1237.32,88.85,0,,
GSM5435707,HC2_sp2_Normal_mitoNUITs_ox21_p24,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,757,HC2_sp2_Normal_mitoNUITs_ox21,HC2_sp2_Normal_mitoNUITs_ox21_p24,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,mitoNUITs,21,2018-12-02,20:00,NA,24,1,115.3333333,6.125,2.5,3.8625,0.627606838,59.35238335,234.2230694,117,12,27037639,8111,35.3,89.04,9.8,1071.25,88.26,0,,
GSM5435708,HC2_sp2_Normal_mitoNUITs_ox21_p28,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,761,HC2_sp2_Normal_mitoNUITs_ox21,HC2_sp2_Normal_mitoNUITs_ox21_p28,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,mitoNUITs,21,2018-12-30,17:00,NA,28,1,143.2083333,6.916666667,0,1.33896,0,60.76147418,0,118,12,26051309,7816,35.32,88.79,9.8,1382.92,86.96,0,,
GSM5435709,HC3_sp2_Normal_mitoNUITs_ox21_p10,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,767,HC3_sp2_Normal_mitoNUITs_ox21,HC3_sp2_Normal_mitoNUITs_ox21_p10,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,mitoNUITs,21,2018-08-30,22:00,NA,10,5,22.41666667,5.166666667,0.5,4.0479,3.01717365,16.47335117,41.09806541,119,12,25837656,7752,35.45,89.7,10,1303.96,86.29,0,,
GSM5435710,HC3_sp2_Normal_mitoNUITs_ox21_p13,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,770,HC3_sp2_Normal_mitoNUITs_ox21,HC3_sp2_Normal_mitoNUITs_ox21_p13,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,mitoNUITs,21,2018-09-17,15:00,NA,13,5,39.125,4.958333333,1.5,4.400025,2.137511721,23.79058573,55.67220934,120,12,25405226,7622,35.07,89.61,9.9,1314.6,87.59,0,,
GSM5435711,HC3_sp2_Normal_mitoNUITs_ox21_p16,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,773,HC3_sp2_Normal_mitoNUITs_ox21,HC3_sp2_Normal_mitoNUITs_ox21_p16,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,mitoNUITs,21,2018-10-02,13:00,NA,16,5,55.04166667,5.125,1.5,4.02,1.422233001,28.57216708,86.48371957,121,13,53151398,15945,35.04,89.37,10,1499.4,86.8,0,,
GSM5435712,HC3_sp2_Normal_mitoNUITs_ox21_p19,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,776,HC3_sp2_Normal_mitoNUITs_ox21,HC3_sp2_Normal_mitoNUITs_ox21_p19,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,mitoNUITs,21,2018-10-17,15:00,NA,19,5,70.125,5.125,2.2,3.1530975,0.656769782,31.39491202,187.2802364,122,13,25517520,7655,35.04,89.37,9.7,627.48,84.14,0,,
GSM5435713,HC3_sp2_Normal_mitoNUITs_ox21_p28,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,785,HC3_sp2_Normal_mitoNUITs_ox21,HC3_sp2_Normal_mitoNUITs_ox21_p28,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,mitoNUITs,21,2018-12-03,13:00,NA,28,5,117.3333333,5.875,2.5,3.849975,0.449153915,35.414966,313.9235689,123,13,27998229,8399,35.21,88.97,9.7,1108.52,85.7,0,,
GSM5435714,HC3_sp2_Normal_mitoNUITs_ox21_p31,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,788,HC3_sp2_Normal_mitoNUITs_ox21,HC3_sp2_Normal_mitoNUITs_ox21_p31,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,mitoNUITs,21,2018-12-27,14:00,NA,31,5,140.375,10.04166667,0,2.4338625,0,35.61359593,0,124,13,25628504,7689,34.94,88.96,9.6,1445.92,86,0,,
GSM5435715,HC1_sp2_Normal_mitoNUITs+DEX_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,794,HC1_sp2_Normal_mitoNUITs+DEX_ox21,HC1_sp2_Normal_mitoNUITs+DEX_ox21_p6,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,mitoNUITs+DEX,21,2018-08-29,15:00,NA,6,1,21.20833333,4.875,0.5,3.8784,2.955461604,14.71828703,39.58772459,125,13,27779401,8334,35.09,88.48,10,2354.24,88.48,0,,
GSM5435716,HC1_sp2_Normal_mitoNUITs+DEX_ox21_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,797,HC1_sp2_Normal_mitoNUITs+DEX_ox21,HC1_sp2_Normal_mitoNUITs+DEX_ox21_p9,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,mitoNUITs+DEX,21,2018-09-15,18:00,NA,9,1,37.33333333,5.125,1,4.1814,2.063986061,21.25942891,59.59342572,126,13,40226790,12068,34.88,88.72,10,1352.12,83.45,0,,
GSM5435717,HC1_sp2_Normal_mitoNUITs+DEX_ox21_p12,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,800,HC1_sp2_Normal_mitoNUITs+DEX_ox21,HC1_sp2_Normal_mitoNUITs+DEX_ox21_p12,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,mitoNUITs+DEX,21,2018-10-01,9:00,NA,12,1,52.95833333,5.833333333,2,5.99865,1.584637858,25.33254611,88.34826159,127,13,25989485,7797,35.09,89.69,10,1892.8,89.35,0,,
GSM5435718,HC1_sp2_Normal_mitoNUITs+DEX_ox21_p15,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,803,HC1_sp2_Normal_mitoNUITs+DEX_ox21,HC1_sp2_Normal_mitoNUITs+DEX_ox21_p15,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,mitoNUITs+DEX,21,2018-10-16,12:00,NA,15,1,68.08333333,5.041666667,2,4.059,1.02112434,28.72306351,118.4968326,128,13,27779438,8334,34.95,89.01,10,2021.88,88.98,0,,
GSM5435719,HC1_sp2_Normal_mitoNUITs+DEX_ox21_p18,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,806,HC1_sp2_Normal_mitoNUITs+DEX_ox21,HC1_sp2_Normal_mitoNUITs+DEX_ox21_p18,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,mitoNUITs+DEX,21,2018-10-31,12:00,NA,18,1,83.08333333,5.041666667,2,5.283075,1.401377891,32.60140582,86.3435914,129,13,25643875,7693,35.32,88.97,9.9,1964.2,89.49,0,,
GSM5435720,HC1_sp2_Normal_mitoNUITs+DEX_ox21_p21,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,809,HC1_sp2_Normal_mitoNUITs+DEX_ox21,HC1_sp2_Normal_mitoNUITs+DEX_ox21_p21,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,mitoNUITs+DEX,21,2018-11-15,12:00,NA,21,1,98.08333333,4.958333333,2.5,3.75705,0.909600316,35.51866322,130.8266916,130,13,42571279,12771,35.03,89.47,9.8,1374.52,86.93,0,,
GSM5435721,HC1_sp2_Normal_mitoNUITs+DEX_ox21_p24,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,812,HC1_sp2_Normal_mitoNUITs+DEX_ox21,HC1_sp2_Normal_mitoNUITs+DEX_ox21_p24,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,mitoNUITs+DEX,21,2018-12-02,16:00,NA,24,1,115,6.125,2.5,5.7018,1.18948934,38.59459815,123.5824442,131,14,52214040,15664,34.99,89.27,9.9,1758.12,87.96,0,,
GSM5435722,HC1_sp2_Normal_mitoNUITs+DEX_ox21_p30,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,818,HC1_sp2_Normal_mitoNUITs+DEX_ox21,HC1_sp2_Normal_mitoNUITs+DEX_ox21_p30,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,mitoNUITs+DEX,21,2019-01-14,14:00,NA,30,1,157.9166667,7.083333333,1.5,2.9318925,0.551832207,42.27855341,308.0646578,132,14,26397880,7920,35.18,88.6,9.8,1484.84,87.45,0,,
GSM5435723,HC1_sp2_Normal_mitoNUITs+DEX_ox21_p33,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,821,HC1_sp2_Normal_mitoNUITs+DEX_ox21,HC1_sp2_Normal_mitoNUITs+DEX_ox21_p33,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,mitoNUITs+DEX,21,2019-02-06,13:00,NA,33,1,180.875,6.916666667,1,1.6572825,0.182851176,43.79043127,907.8421246,133,14,25636072,7690,35.28,88.38,9.7,730.24,84.95,0,,
GSM5435724,HC2_sp2_Normal_mitoNUITs+DEX_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,828,HC2_sp2_Normal_mitoNUITs+DEX_ox21,HC2_sp2_Normal_mitoNUITs+DEX_ox21_p6,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,mitoNUITs+DEX,21,2018-08-30,14:00,NA,6,1,22.08333333,4.833333333,0.5,5.38965,3.430191588,15.21354734,33.81735305,134,14,41805613,12542,34.87,88.78,10,1619.8,87.06,0,,
GSM5435725,HC2_sp2_Normal_mitoNUITs+DEX_ox21_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,831,HC2_sp2_Normal_mitoNUITs+DEX_ox21,HC2_sp2_Normal_mitoNUITs+DEX_ox21_p9,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,mitoNUITs+DEX,21,2018-09-16,13:00,NA,9,1,38.04166667,5.041666667,1,4.115475,2.041058953,22.81570232,59.28295203,135,14,25399104,7619,35.37,89.1,10,2594.48,90.2,0,,
GSM5435726,HC2_sp2_Normal_mitoNUITs+DEX_ox21_p12,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,834,HC2_sp2_Normal_mitoNUITs+DEX_ox21,HC2_sp2_Normal_mitoNUITs+DEX_ox21_p12,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,mitoNUITs+DEX,21,2018-10-01,13:00,NA,12,1,53.04166667,4.958333333,1.5,4.49955,1.584818224,27.59454231,75.08747577,136,14,25016066,7505,35.35,88.94,10,1700.72,86.02,0,,
GSM5435727,HC2_sp2_Normal_mitoNUITs+DEX_ox21_p15,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,837,HC2_sp2_Normal_mitoNUITs+DEX_ox21,HC2_sp2_Normal_mitoNUITs+DEX_ox21_p15,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,mitoNUITs+DEX,21,2018-10-16,19:00,NA,15,1,68.29166667,5.166666667,2,3.49965,1.222248145,32.11953032,101.4523937,137,14,56227586,16868,35.11,89.75,9.9,1533.84,86.29,0,,
GSM5435728,HC2_sp2_Normal_mitoNUITs+DEX_ox21_p18,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,840,HC2_sp2_Normal_mitoNUITs+DEX_ox21,HC2_sp2_Normal_mitoNUITs+DEX_ox21_p18,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,mitoNUITs+DEX,21,2018-10-31,16:00,NA,18,1,83.16666667,4.875,2,4.6284,1.210513552,36.09797803,96.65319304,138,14,27038253,8111,35.06,89.53,9.8,1376.48,83.69,0,,
GSM5435729,HC2_sp2_Normal_mitoNUITs+DEX_ox21_p21,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,843,HC2_sp2_Normal_mitoNUITs+DEX_ox21,HC2_sp2_Normal_mitoNUITs+DEX_ox21_p21,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,mitoNUITs+DEX,21,2018-11-15,15:00,NA,21,1,98.125,4.958333333,2.5,3.9552,0.983750648,39.58396829,120.9656128,139,14,30598186,9179,35.05,89.47,9.9,1316.56,86.55,0,,
GSM5435730,HC2_sp2_Normal_mitoNUITs+DEX_ox21_p24,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,846,HC2_sp2_Normal_mitoNUITs+DEX_ox21,HC2_sp2_Normal_mitoNUITs+DEX_ox21_p24,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,mitoNUITs+DEX,21,2018-12-02,20:00,NA,24,1,115.3333333,6.125,2.5,4.2453,0.763938413,42.74358351,192.4238886,140,14,25849006,7755,34.94,89,9.8,1365,84.82,0,,
GSM5435731,HC2_sp2_Normal_mitoNUITs+DEX_ox21_p27,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,849,HC2_sp2_Normal_mitoNUITs+DEX_ox21,HC2_sp2_Normal_mitoNUITs+DEX_ox21_p27,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,mitoNUITs+DEX,21,2018-12-23,19:00,NA,27,1,136.2916667,7.166666667,2.5,4.1535,0.73239946,45.82174613,234.8445207,141,15,51405204,15422,34.96,89.07,9.7,1943.48,87.19,0,,
GSM5435732,HC2_sp2_Normal_mitoNUITs+DEX_ox21_p30,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,852,HC2_sp2_Normal_mitoNUITs+DEX_ox21,HC2_sp2_Normal_mitoNUITs+DEX_ox21_p30,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,mitoNUITs+DEX,21,2019-01-14,17:00,NA,30,1,158.2083333,7.041666667,2,3.76635,0.913167073,47.91657874,185.0701859,142,15,26719395,8016,35.17,88.35,10,2256.24,87.36,0,,
GSM5435733,HC2_sp2_Normal_mitoNUITs+DEX_ox21_p33,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,855,HC2_sp2_Normal_mitoNUITs+DEX_ox21,HC2_sp2_Normal_mitoNUITs+DEX_ox21_p33,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,mitoNUITs+DEX,21,2019-02-07,14:00,NA,33,1,182.0833333,7.083333333,1,1.87629,0.322920328,49.90670625,526.4456442,143,15,44952987,13486,35.07,89.61,9.9,1335.88,87.68,0,,
GSM5435734,HC2_sp2_Normal_mitoNUITs+DEX_ox21_p40,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,862,HC2_sp2_Normal_mitoNUITs+DEX_ox21,HC2_sp2_Normal_mitoNUITs+DEX_ox21_p40,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,mitoNUITs+DEX,21,2019-04-10,13:00,NA,40,1,244.125,14.04166667,0.5,0.87256,0.297435314,53.08852586,1133.019463,144,15,26518804,7956,35.24,88.73,9.6,1402.24,88.64,0,,
GSM5435735,HC3_sp2_Normal_mitoNUITs+DEX_ox21_p10,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,870,HC3_sp2_Normal_mitoNUITs+DEX_ox21,HC3_sp2_Normal_mitoNUITs+DEX_ox21_p10,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,mitoNUITs+DEX,21,2018-08-30,22:00,NA,10,5,22.41666667,5.166666667,0.5,2.644155,2.40280675,15.85898427,51.60631416,145,15,25197863,7559,35.16,89.93,10,1487.64,86.24,0,,
GSM5435736,HC3_sp2_Normal_mitoNUITs+DEX_ox21_p19,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,879,HC3_sp2_Normal_mitoNUITs+DEX_ox21,HC3_sp2_Normal_mitoNUITs+DEX_ox21_p19,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,mitoNUITs+DEX,21,2018-10-17,15:00,NA,19,5,70.125,5.125,2.5,3.763125,0.590003117,25.89413087,208.4734747,146,15,26035425,7810,35.43,89.38,9.9,1791.16,87.93,0,,
GSM5435737,HC3_sp2_Normal_mitoNUITs+DEX_ox21_p22,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,882,HC3_sp2_Normal_mitoNUITs+DEX_ox21,HC3_sp2_Normal_mitoNUITs+DEX_ox21_p22,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,mitoNUITs+DEX,21,2018-11-01,13:00,NA,22,5,85.08333333,4.958333333,2.5,4.2687,0.587905845,27.24887793,202.4133642,147,15,51352688,15406,35.1,89.72,9.9,1654.24,86.52,0,,
GSM5435738,HC3_sp2_Normal_mitoNUITs+DEX_ox21_p28,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,888,HC3_sp2_Normal_mitoNUITs+DEX_ox21,HC3_sp2_Normal_mitoNUITs+DEX_ox21_p28,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,mitoNUITs+DEX,21,2018-12-03,13:00,NA,28,5,117.3333333,5.875,2.5,3.620925,0.5344302,29.82018723,263.8323958,148,15,25288262,7586,35.01,89.31,9.8,1136.8,85.09,0,,
GSM5435739,HC3_sp2_Normal_mitoNUITs+DEX_ox21_p31,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,891,HC3_sp2_Normal_mitoNUITs+DEX_ox21,HC3_sp2_Normal_mitoNUITs+DEX_ox21_p31,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,mitoNUITs+DEX,21,2018-12-27,14:00,NA,31,5,140.375,10.04166667,0,1.4391675,0,30.11280843,0,149,15,46900839,14070,35.01,89.3,9.7,1681.4,82.04,0,,
GSM5435740,Technical_replicate_sp2_Normal__ox21_p_150,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1905,Technical_replicate_sp2_Normal__ox21,Technical_replicate_sp2_Normal__ox21_p,,,Primary Human Fibroblast (breast),male,Normal,18,2,0,Control,21,,,NA,NA,NA,10,1,1,1,0,0,,150,15,26011113,7804,35.24,88.52,9.7,1392.72,81.24,0,,
GSM5435741,HC1_sp2_Normal_Oligomycin_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,897,HC1_sp2_Normal_Oligomycin_ox21,HC1_sp2_Normal_Oligomycin_ox21_p6,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,Oligomycin,21,2018-08-29,15:00,NA,6,1,21.20833333,4.875,0.5,3.90525,2.965414907,14.72824033,39.45484988,151,16,25485249,7646,35.46,89.5,10,1922.76,84.62,0,,
GSM5435742,HC1_sp2_Normal_Oligomycin_ox21_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,900,HC1_sp2_Normal_Oligomycin_ox21,HC1_sp2_Normal_Oligomycin_ox21_p9,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,Oligomycin,21,2018-09-15,18:00,NA,9,1,37.33333333,5.125,1,5.058375,2.556265429,21.57486472,48.11706898,152,16,26396936,7919,34.92,88.91,10,1452.36,89.21,0,,
GSM5435743,HC1_sp2_Normal_Oligomycin_ox21_p12,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,903,HC1_sp2_Normal_Oligomycin_ox21,HC1_sp2_Normal_Oligomycin_ox21_p12,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,Oligomycin,21,2018-10-01,9:00,NA,12,1,52.95833333,5.833333333,2,3.791025,1.33762547,26.3508905,104.6630788,153,16,48937945,14681,35.17,90.08,9.9,1914.92,86.84,0,,
GSM5435744,HC1_sp2_Normal_Oligomycin_ox21_p15,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,906,HC1_sp2_Normal_Oligomycin_ox21,HC1_sp2_Normal_Oligomycin_ox21_p15,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,Oligomycin,21,2018-10-16,12:00,NA,15,1,68.08333333,5.041666667,2,3.216,0.685267407,29.95912499,176.573406,154,16,25141417,7542,35.17,90.06,9.8,1585.08,83.41,0,,
GSM5435745,HC1_sp2_Normal_Oligomycin_ox21_p18,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,909,HC1_sp2_Normal_Oligomycin_ox21,HC1_sp2_Normal_Oligomycin_ox21_p18,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,Oligomycin,21,2018-10-31,12:00,NA,18,1,83.08333333,5.041666667,2.6,4.47525,0.947843472,32.82102077,127.6582089,155,16,27691754,8308,35.17,88.84,9.5,1550.64,88.25,0,,
GSM5435746,HC1_sp2_Normal_Oligomycin_ox21_p24,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,915,HC1_sp2_Normal_Oligomycin_ox21,HC1_sp2_Normal_Oligomycin_ox21_p24,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,Oligomycin,21,2018-12-02,16:00,NA,24,1,115,6.125,2.5,5.8296,1.221468801,36.88951585,120.3469134,156,16,40506577,12152,34.9,88.95,9.7,1527.68,90.6,0,,
GSM5435747,HC2_sp2_Normal_Oligomycin_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,925,HC2_sp2_Normal_Oligomycin_ox21,HC2_sp2_Normal_Oligomycin_ox21_p6,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,Oligomycin,21,2018-08-30,14:00,NA,6,1,22.08333333,4.833333333,0.5,4.0803,3.028675229,14.81203098,38.30057409,157,16,44875795,13463,35.14,89.93,10,1797.32,89.73,0,,
GSM5435748,HC2_sp2_Normal_Oligomycin_ox21_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,928,HC2_sp2_Normal_Oligomycin_ox21,HC2_sp2_Normal_Oligomycin_ox21_p9,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,Oligomycin,21,2018-09-16,13:00,NA,9,1,38.04166667,5.041666667,1,2.1695625,2.69948414,21.34464809,44.82337875,158,16,44172269,13252,35.03,89.47,10,1619.8,82.96,0,,
GSM5435749,HC2_sp2_Normal_Oligomycin_ox21_p12,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,931,HC2_sp2_Normal_Oligomycin_ox21,HC2_sp2_Normal_Oligomycin_ox21_p12,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,Oligomycin,21,2018-10-01,13:00,NA,12,1,53.04166667,4.958333333,1.5,4.356,1.538041453,25.90065,77.37112659,159,16,26307268,7892,35.27,88.81,7.2,1668.24,88.96,0,,
GSM5435750,HC2_sp2_Normal_Oligomycin_ox21_p15,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,934,HC2_sp2_Normal_Oligomycin_ox21,HC2_sp2_Normal_Oligomycin_ox21_p15,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,Oligomycin,21,2018-10-16,19:00,NA,15,1,68.29166667,5.166666667,1,2.56095,2.385825432,28.92828154,51.97362655,160,16,25407806,7622,35.15,89.95,10,1542.52,88.41,0,,
